time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,activity
66750,35.75,5.49,13.33,1.89,12.33,6.94,walk
67000,22.67,3.09,14.75,5.31,11.33,0.47,walk
67250,35.00,7.07,19.67,4.71,13.00,1.73,walk
67500,37.00,1.41,21.67,1.70,12.75,4.92,walk
67750,36.00,2.55,19.50,3.84,12.75,2.49,walk
68000,39.25,2.95,17.75,1.79,16.75,4.26,walk
68250,32.00,11.07,18.50,2.29,22.50,1.50,walk
68500,29.75,3.90,19.75,1.30,14.25,4.49,walk
68750,38.00,4.47,12.25,2.17,18.25,4.26,walk
69000,35.00,7.52,10.75,1.79,18.50,2.29,walk
69250,29.75,6.02,16.00,3.39,10.50,6.98,walk
69500,33.50,4.61,13.25,2.49,13.50,2.06,walk
69750,30.00,1.58,19.67,1.25,20.00,2.94,walk
70000,29.50,4.15,13.50,3.64,20.00,3.00,walk
70250,42.67,4.03,11.75,3.96,15.33,2.49,walk
70500,31.80,2.40,16.75,9.18,13.25,1.64,walk
70750,35.67,4.03,14.00,4.18,18.67,0.94,walk
71000,39.00,8.49,16.50,3.35,16.00,5.35,walk
71250,30.50,4.27,20.25,2.49,20.75,2.17,walk
71500,33.75,5.93,18.50,4.33,20.75,2.86,walk
71750,39.33,4.71,16.25,4.82,15.00,4.24,walk
72000,36.67,0.94,21.67,1.70,15.25,2.38,walk
72250,35.75,4.09,10.00,5.10,16.50,2.60,walk
72500,37.75,5.89,13.00,4.24,18.50,5.89,walk
72750,24.25,7.66,17.25,4.32,16.00,2.16,walk
73000,30.25,4.09,12.00,3.00,19.00,4.42,walk
73250,37.00,5.74,18.67,2.05,11.00,4.32,walk
73500,34.25,1.30,20.25,2.17,17.75,2.17,walk
73750,36.67,3.30,12.67,3.30,16.00,3.74,walk
74000,38.75,5.63,13.50,3.20,12.25,4.87,walk
74250,29.00,5.66,15.67,2.62,20.00,4.74,walk
74500,33.75,3.90,16.67,3.68,21.75,2.49,walk
74750,42.25,2.38,20.00,4.74,20.75,2.77,walk
75000,37.75,1.64,20.00,2.55,17.00,4.53,walk
75250,35.00,4.74,19.50,2.29,16.25,6.65,walk
75500,34.75,8.32,13.50,0.87,20.00,1.22,walk
75750,28.50,5.41,16.75,1.09,15.25,4.82,walk
76000,31.25,2.59,16.25,6.34,16.50,4.97,walk
76250,38.25,2.77,18.00,3.24,16.25,3.03,walk
76500,38.25,1.30,17.00,3.24,19.67,1.25,walk
76750,41.00,3.39,15.00,2.55,12.00,3.54,walk
77000,36.50,6.42,9.67,5.56,17.33,5.19,walk
77250,23.00,1.00,10.50,5.41,23.00,4.00,walk
77500,33.25,3.34,12.25,1.09,13.25,6.02,walk
77750,36.00,3.67,15.25,3.49,13.75,1.30,walk
78000,31.00,1.41,17.50,0.50,15.50,3.91,walk
78250,39.25,3.49,13.75,4.44,13.75,1.79,walk
78500,37.50,6.87,13.25,3.56,17.25,2.86,walk
78750,23.75,6.34,11.25,6.94,17.50,1.80,walk
79000,37.50,4.50,12.75,5.49,14.75,3.83,walk
79250,37.50,4.50,13.25,3.96,17.00,2.35,walk
79500,35.25,3.34,10.00,3.81,16.75,3.11,walk
79750,35.00,8.60,16.25,2.28,12.75,4.97,walk
80000,31.75,6.72,9.50,4.03,15.00,1.87,walk
80250,23.50,6.65,8.50,5.12,14.50,3.20,walk
80500,29.75,5.21,14.67,3.30,16.67,1.89,walk
80750,32.33,2.62,18.00,4.74,14.00,1.63,walk
81000,31.67,4.92,13.00,2.83,16.00,3.74,walk
81250,35.00,8.40,15.00,2.55,19.25,3.03,walk
81500,36.75,6.18,9.50,2.29,14.25,5.40,walk
81750,31.25,4.60,14.00,1.87,18.75,1.92,walk
82000,45.75,2.49,11.50,6.02,20.25,1.92,walk
82250,44.50,2.50,21.00,0.00,22.75,1.30,walk
82500,41.75,1.79,18.75,2.28,18.00,3.94,walk
82750,36.50,4.15,16.25,2.68,14.00,7.11,walk
83000,25.00,3.24,15.25,2.38,19.50,6.54,walk
83250,30.75,6.06,14.75,5.12,18.50,3.77,walk
83500,39.50,5.41,10.00,3.74,15.33,3.09,walk
83750,36.25,2.17,16.00,3.67,8.50,6.50,walk
84000,36.50,5.02,13.00,1.87,15.50,2.06,walk
84250,41.33,4.11,10.25,4.26,15.33,3.68,walk
84500,28.25,7.95,18.00,5.61,20.50,2.06,walk
84750,23.33,7.13,12.50,1.50,17.50,2.50,walk
85000,35.25,4.44,12.75,3.34,14.75,3.77,walk
85250,36.50,0.87,17.75,2.17,13.25,4.26,walk
85500,36.75,1.30,13.00,3.00,16.50,2.60,walk
85750,40.25,7.50,14.75,3.49,13.00,3.54,walk
86000,25.75,7.66,12.25,6.61,17.50,3.77,walk
86250,26.50,9.10,16.33,3.30,11.33,1.70,walk
86500,37.25,3.70,11.00,7.12,16.00,1.41,walk
86750,34.25,1.79,12.75,3.96,17.25,0.83,walk
87000,38.75,2.17,14.00,3.61,16.00,2.45,walk
87250,36.25,6.38,24.00,0.71,17.25,3.42,walk
87500,31.33,1.25,14.25,1.48,15.33,2.62,walk
87750,34.00,3.54,14.50,5.17,13.25,4.44,walk
88000,40.75,4.26,12.50,4.09,16.25,8.26,walk
88250,30.75,2.49,17.00,1.41,20.00,1.41,walk
88500,36.75,2.59,19.25,1.79,18.50,1.50,walk
88750,41.75,4.82,18.75,0.83,15.25,5.36,walk
89000,33.00,3.32,13.50,1.66,21.50,2.29,walk
89250,29.67,2.05,15.00,0.00,18.75,2.86,walk
89500,41.67,4.50,9.00,3.00,20.25,0.83,walk
89750,36.75,3.56,12.00,1.22,14.67,5.31,walk
90000,34.00,9.46,13.25,3.49,17.75,3.27,walk
90250,35.00,7.65,11.00,5.24,18.25,8.84,walk
90500,33.75,2.49,15.25,1.79,20.50,1.50,walk
90750,34.00,7.65,18.67,2.62,19.67,1.25,walk
91000,39.75,1.30,16.50,2.60,16.75,1.30,walk
91250,36.00,4.24,18.25,4.92,12.33,2.62,walk
91500,34.75,3.34,11.75,2.86,15.00,2.55,walk
91750,32.00,1.41,16.67,1.25,18.50,1.80,walk
92000,28.25,3.70,17.50,4.50,19.50,3.20,walk
92250,39.25,3.96,16.00,2.45,11.75,2.95,walk
92500,35.00,1.41,21.00,2.94,13.33,3.40,walk
92750,34.50,3.35,19.25,4.26,16.25,5.45,walk
93000,36.00,3.00,12.00,0.00,13.50,4.50,walk
93250,32.75,4.02,17.75,1.64,22.50,3.35,walk
93500,29.50,1.66,17.75,2.17,13.75,6.80,walk
93750,36.50,11.24,15.33,3.09,13.67,4.19,walk
94000,37.75,2.77,17.50,2.87,19.00,2.45,walk
94250,38.00,1.41,9.00,4.64,13.67,4.03,walk
94500,34.75,7.12,9.75,4.97,11.50,3.20,walk
94750,24.67,2.87,12.67,1.70,12.00,6.36,walk
95000,27.25,4.44,13.50,4.03,15.75,2.49,walk
95250,40.25,4.26,16.50,2.29,13.25,4.76,walk
95500,30.50,4.50,14.25,3.96,15.25,2.05,walk
95750,35.00,2.12,12.33,3.30,17.25,1.30,walk
96000,31.75,9.73,13.75,1.48,19.00,3.74,walk
96250,29.50,4.33,15.75,2.28,19.75,3.27,walk
96500,36.00,4.24,15.00,2.45,11.67,8.22,walk
96750,34.75,8.67,16.67,1.89,16.67,3.40,walk
97000,28.50,5.41,16.50,3.20,18.75,1.09,walk
97250,32.50,5.50,14.25,2.28,12.50,5.59,walk
97500,34.00,1.41,15.00,1.63,13.00,2.00,walk
97750,23.60,4.32,19.75,2.38,15.50,2.50,walk
98000,37.00,3.74,14.50,3.20,15.67,2.62,walk
98250,34.50,3.50,16.50,4.56,17.00,5.34,walk
98500,31.50,8.44,18.50,1.50,12.75,6.98,walk
98750,38.00,5.10,15.00,2.16,10.75,3.34,walk
99000,35.25,6.76,11.25,4.32,18.50,4.15,walk
99250,25.25,4.60,17.00,7.25,18.25,2.17,walk
99500,43.00,2.35,14.75,1.30,14.25,4.15,walk
99750,34.50,3.50,12.00,0.71,19.25,4.92,walk
100000,34.75,7.05,10.75,2.17,19.00,2.45,walk
100250,34.25,3.27,14.00,3.39,18.75,3.77,walk
100500,33.50,2.87,13.00,1.22,17.00,6.82,walk
100750,27.00,2.55,15.75,3.56,16.00,2.55,walk
101000,39.00,3.67,15.67,4.11,17.75,1.79,walk
101250,36.00,1.87,10.75,7.60,11.75,4.92,walk
101500,38.75,2.17,13.25,1.64,15.75,3.11,walk
101750,30.50,14.50,12.00,4.12,17.00,1.00,walk
102000,28.25,5.31,15.00,0.00,13.00,5.72,walk
102250,42.50,2.50,15.25,2.95,16.00,2.45,walk
102500,34.50,4.50,14.75,3.70,18.75,2.59,walk
102750,37.33,3.09,17.75,0.43,11.33,0.94,walk
103000,31.50,15.37,12.00,3.08,14.50,2.50,walk
103250,37.33,1.25,15.33,4.19,13.25,2.17,walk
103500,29.00,4.53,18.50,3.57,15.50,3.35,walk
103750,34.00,6.04,16.50,2.29,10.00,4.12,walk
104000,37.50,1.12,13.50,4.39,18.75,2.17,walk
104250,39.00,2.35,13.00,3.00,13.25,2.68,walk
104500,38.00,7.04,16.67,3.30,13.33,1.89,walk
104750,29.25,5.63,19.75,3.19,18.75,3.90,walk
105000,25.75,7.15,16.75,2.68,15.75,3.90,walk
105250,43.67,3.30,15.00,3.94,15.67,3.86,walk
105500,32.00,6.00,15.00,6.04,15.00,4.85,walk
105750,32.25,5.12,17.33,1.70,16.25,3.34,walk
106000,28.00,9.80,12.75,3.34,14.00,5.48,walk
106250,30.67,3.30,12.00,0.00,13.33,2.62,walk
106500,28.00,2.83,15.50,2.96,22.00,1.41,walk
106750,38.33,3.30,17.00,2.16,14.00,3.67,walk
107000,36.00,0.00,18.25,1.30,14.00,2.12,walk
107250,38.50,4.82,11.00,2.92,13.50,2.60,walk
107500,35.25,6.50,11.75,0.43,17.50,2.29,walk
107750,25.50,2.69,17.00,1.41,21.75,2.49,walk
108000,27.75,11.45,15.75,4.49,15.75,3.90,walk
108250,29.75,7.36,17.50,2.87,16.50,3.20,walk
108500,30.25,3.90,14.67,4.03,14.50,2.29,walk
108750,36.00,7.84,14.50,2.60,17.00,1.00,walk
109000,31.75,1.64,10.00,5.10,16.50,3.84,walk
109250,30.00,3.67,11.25,2.28,14.25,2.28,walk
109500,40.75,3.49,16.00,3.46,17.50,1.50,walk
109750,35.25,2.49,14.75,2.68,12.00,5.52,walk
110000,39.25,4.02,16.00,0.71,13.25,7.26,walk
110250,39.50,8.08,15.75,1.92,16.67,1.25,walk
110500,30.25,4.44,17.75,3.49,19.75,1.09,walk
110750,37.50,2.06,12.33,2.49,17.00,3.56,walk
111000,37.25,7.95,18.50,7.83,16.00,2.24,walk
111250,35.67,4.03,16.25,3.42,15.00,4.24,walk
111500,32.75,2.17,12.00,3.67,14.75,1.64,walk
111750,37.75,6.42,14.50,4.27,14.33,3.77,walk
112000,34.25,1.79,10.00,3.74,19.00,4.06,walk
112250,33.00,5.66,13.75,2.86,21.75,2.49,walk
112500,39.00,4.24,16.33,1.70,15.00,3.32,walk
112750,35.00,2.92,13.25,4.92,14.50,2.18,walk
113000,39.50,1.50,19.00,2.74,13.25,4.26,walk
113250,36.00,7.35,18.25,2.28,17.25,4.87,walk
113500,32.00,3.24,16.00,5.24,20.25,3.11,walk
113750,34.00,5.61,13.75,4.60,18.75,2.86,walk
114000,40.00,2.35,20.33,2.62,17.25,4.15,walk
114250,38.75,1.79,16.25,4.87,16.50,6.18,walk
114500,39.50,7.57,12.33,2.05,19.67,2.87,walk
114750,26.00,2.83,20.25,1.30,16.33,3.30,walk
115000,31.25,3.63,13.00,6.20,13.75,5.49,walk
115250,40.50,3.20,20.25,2.28,7.33,5.56,walk
115500,27.25,12.97,14.33,5.73,13.50,3.20,walk
115750,31.67,9.03,18.67,2.05,17.50,2.87,walk
116000,37.50,9.60,20.00,1.22,18.50,2.18,walk
116250,33.75,2.49,14.00,2.12,15.00,8.15,walk
116500,36.00,3.00,13.25,3.49,14.67,2.49,walk
116750,42.25,2.95,10.00,3.27,14.50,2.60,walk
117000,31.25,4.76,8.67,4.03,11.75,5.07,walk
117250,37.25,3.03,19.50,0.50,16.67,3.68,walk
117500,32.75,6.83,5.50,2.50,12.25,5.31,walk
117750,24.67,3.30,12.00,0.00,14.00,4.55,walk
118000,34.67,2.62,12.25,6.34,18.00,2.45,walk
118250,36.00,2.16,17.00,4.08,14.25,2.28,walk
118500,31.50,2.69,17.67,5.44,17.00,1.00,walk
118750,41.00,3.41,18.00,1.67,14.50,0.50,walk
119000,27.00,3.08,20.00,0.71,20.50,1.66,walk
119250,29.00,1.41,10.00,3.56,18.25,3.90,walk
119500,36.00,6.28,17.75,2.17,16.00,2.55,walk
119750,38.25,3.90,18.00,3.67,19.50,2.29,walk
0,32.25,5.76,14.00,4.36,18.00,2.12,walk
250,37.75,5.07,15.50,3.20,14.75,1.79,walk
500,34.50,2.60,20.00,4.74,20.50,2.87,walk
750,23.75,5.36,11.75,6.22,14.25,3.77,walk
1000,41.25,3.77,15.00,6.63,11.50,2.69,walk
1250,36.75,1.30,13.50,3.35,15.00,2.55,walk
1500,37.00,1.22,17.50,4.92,12.50,3.64,walk
1750,38.50,7.09,11.50,6.80,16.00,4.74,walk
2000,27.50,6.42,16.33,2.62,14.67,3.86,walk
2250,26.00,3.61,15.75,2.95,14.25,6.30,walk
2500,40.33,1.25,14.75,2.17,15.00,2.45,walk
2750,35.00,1.22,17.00,1.22,14.75,3.27,walk
3000,35.00,2.92,18.75,3.11,16.50,2.96,walk
3250,37.67,8.34,15.00,2.45,14.33,8.18,walk
3500,33.25,1.79,15.67,2.87,13.00,3.74,walk
3750,32.75,6.94,14.75,2.17,15.00,2.45,walk
4000,42.75,4.15,20.25,0.83,12.00,2.12,walk
4250,41.50,1.50,11.50,4.61,14.00,4.69,walk
4500,33.25,8.64,11.75,7.85,11.75,2.17,walk
4750,31.25,4.71,17.25,3.03,17.50,3.77,walk
5000,25.50,3.35,13.25,1.09,18.25,1.79,walk
5250,32.50,10.50,15.00,1.63,18.67,1.70,walk
5500,38.25,0.83,19.00,4.18,15.25,2.38,walk
5750,36.25,3.56,19.33,2.36,15.33,1.25,walk
6000,42.33,2.87,16.00,2.55,21.00,0.00,walk
6250,33.33,2.05,12.25,3.03,18.67,3.30,walk
6500,23.67,2.36,9.67,1.25,15.33,4.03,walk
6750,37.67,5.44,16.00,1.41,10.00,6.00,walk
7000,39.00,3.74,17.50,3.64,13.50,3.20,walk
7250,33.50,2.87,11.00,1.22,17.50,3.35,walk
7500,36.00,4.24,14.33,0.47,15.67,2.62,walk
7750,33.25,2.95,12.75,1.92,12.25,6.87,walk
8000,32.25,7.46,17.50,2.60,16.50,3.91,walk
8250,39.50,3.84,18.00,2.55,18.00,1.73,walk
8500,37.50,1.12,17.75,1.64,16.50,2.69,walk
8750,36.75,3.27,11.00,7.00,15.00,4.24,walk
9000,29.50,14.50,18.25,1.79,18.25,5.93,walk
9250,25.25,7.33,16.50,1.50,21.50,2.87,walk
9500,32.33,3.30,15.50,1.50,18.33,5.25,walk
9750,39.50,6.54,15.75,1.30,9.25,7.36,walk
10000,31.50,4.50,15.00,1.00,15.50,3.50,walk
10250,36.00,2.12,14.00,2.55,17.25,2.86,walk
10500,33.75,5.36,20.50,2.96,18.75,4.60,walk
10750,29.25,2.86,19.75,2.17,18.50,2.06,walk
11000,34.75,5.07,17.75,3.42,12.75,3.27,walk
11250,38.25,5.76,18.25,3.70,14.00,4.85,walk
11500,32.50,3.50,13.00,2.00,19.75,1.48,walk
11750,36.50,4.15,16.00,2.74,16.75,2.49,walk
12000,29.00,3.67,16.00,2.55,9.25,3.56,walk
12250,25.25,4.76,15.00,5.10,14.00,4.12,walk
12500,38.33,4.99,14.33,1.70,10.50,3.50,walk
12750,34.20,3.60,16.50,2.69,14.75,1.79,walk
13000,34.67,6.85,9.50,3.57,14.00,5.35,walk
13250,34.00,12.14,16.50,3.35,20.75,2.95,walk
13500,28.50,4.72,15.25,4.02,18.50,6.80,walk
13750,31.33,6.13,15.33,4.92,15.00,2.12,walk
14000,41.00,3.00,17.75,1.79,18.25,2.77,walk
14250,31.25,1.30,14.75,5.93,17.50,2.18,walk
14500,36.00,3.67,20.75,0.43,16.00,2.24,walk
14750,34.00,12.51,19.75,1.09,19.75,4.71,walk
15000,30.25,2.59,21.00,1.87,21.25,0.43,walk
15250,30.00,3.67,21.25,1.09,21.75,0.83,walk
15500,40.67,3.68,22.67,1.89,8.00,4.97,walk
15750,36.50,2.29,17.25,3.77,14.75,5.89,walk
16000,41.25,3.27,15.25,6.06,23.25,1.48,walk
16250,35.25,5.36,18.75,2.86,18.25,4.44,walk
16500,28.25,5.72,16.25,6.10,14.50,5.12,walk
16750,39.50,3.57,18.75,2.49,15.00,7.58,walk
17000,32.25,3.90,18.25,4.26,20.00,2.12,walk
17250,35.50,5.41,18.00,4.32,13.33,2.36,walk
17500,37.25,7.15,12.25,6.57,17.25,2.86,walk
17750,31.50,3.35,12.67,3.30,19.25,1.09,walk
18000,35.50,1.50,10.50,5.59,19.25,1.92,walk
18250,36.25,3.77,12.25,8.26,20.25,2.59,walk
18500,38.50,1.50,18.75,3.90,20.00,0.71,walk
18750,36.75,3.27,15.75,0.83,14.00,2.94,walk
19000,39.50,8.29,13.50,6.22,18.50,5.12,walk
19250,24.67,1.70,13.75,2.28,15.67,6.18,walk
19500,24.00,2.12,13.33,3.40,14.00,7.91,walk
19750,42.67,1.70,21.67,0.94,18.00,2.55,walk
20000,32.50,6.65,18.75,3.90,16.33,3.30,walk
20250,34.50,11.32,21.00,2.12,11.25,5.12,walk
20500,39.75,5.36,15.50,2.87,14.25,1.92,walk
20750,31.00,3.00,16.50,2.96,17.50,0.50,walk
21000,33.00,6.36,11.50,2.18,12.25,2.17,walk
21250,38.75,5.63,12.25,2.28,16.75,3.49,walk
21500,35.00,4.24,14.00,5.05,18.25,4.21,walk
21750,37.75,5.36,16.00,3.56,11.67,0.47,walk
22000,36.75,6.06,12.75,3.11,17.25,3.49,walk
22250,28.00,1.87,17.75,4.71,19.25,0.83,walk
22500,36.00,4.90,16.00,2.83,17.67,4.19,walk
22750,30.00,4.55,16.25,4.76,21.00,2.12,walk
23000,36.00,0.00,10.50,5.32,14.33,4.03,walk
23250,39.00,6.60,8.25,3.77,5.75,3.27,walk
23500,31.00,2.92,9.33,4.19,14.75,4.60,walk
23750,30.50,5.02,15.75,2.86,14.00,1.22,walk
24000,40.50,2.69,14.50,3.77,15.75,3.11,walk
24250,36.00,0.00,14.33,2.62,18.00,4.53,walk
24500,35.00,5.05,17.00,2.12,15.33,3.09,walk
24750,37.50,6.87,15.75,1.48,16.50,1.50,walk
25000,24.25,7.26,15.75,5.80,13.25,5.31,walk
25250,29.25,6.06,10.67,8.06,15.25,4.02,walk
25500,40.25,3.19,15.25,1.30,17.75,2.38,walk
25750,33.75,1.30,19.50,1.50,14.50,6.26,walk
26000,37.75,1.09,17.33,0.94,16.00,2.94,walk
26250,34.50,7.23,7.67,4.03,17.00,2.12,walk
26500,27.00,2.55,14.75,1.64,15.75,1.48,walk
26750,28.67,1.25,19.33,5.91,23.00,1.41,walk
27000,40.50,4.50,17.33,3.30,16.67,2.62,walk
27250,35.25,1.30,17.25,3.27,17.67,4.03,walk
27500,35.75,3.63,9.67,5.31,15.25,3.96,walk
27750,36.75,1.30,13.75,2.05,13.00,5.79,walk
28000,31.75,2.05,15.50,4.97,16.25,4.02,walk
28250,33.50,7.02,15.50,5.22,18.25,0.83,walk
28500,40.00,1.73,18.00,4.74,15.25,2.77,walk
28750,36.75,2.59,16.33,4.64,12.00,4.08,walk
29000,39.75,5.54,13.00,2.16,9.50,2.69,walk
29250,32.33,4.99,18.50,2.87,19.00,3.74,walk
29500,28.00,1.73,15.75,3.90,16.00,3.74,walk
29750,34.00,3.74,10.33,1.70,15.25,3.56,walk
30000,33.75,3.90,16.50,4.50,15.33,1.25,walk
30250,38.00,1.22,15.33,2.49,13.33,1.25,walk
30500,36.25,6.38,13.25,1.79,13.50,1.66,walk
30750,29.75,1.64,15.50,1.50,16.50,3.20,walk
31000,30.50,3.35,17.75,3.27,16.75,2.95,walk
31250,39.75,7.29,16.50,4.50,18.00,2.45,walk
31500,34.00,2.35,19.00,2.12,18.33,2.49,walk
31750,32.25,7.76,15.75,1.30,18.50,1.50,walk
32000,34.67,3.40,14.33,1.70,19.33,4.19,walk
32250,29.25,1.48,16.00,4.18,18.00,4.12,walk
32500,34.50,5.41,15.25,3.11,19.00,2.45,walk
32750,40.25,3.34,19.25,1.64,12.00,4.08,walk
33000,34.00,3.74,15.75,5.76,14.67,7.59,walk
33250,31.67,4.64,10.00,4.24,19.33,3.68,walk
33500,35.00,4.06,13.75,4.21,16.00,3.94,walk
33750,23.00,3.67,14.25,2.95,11.00,2.92,walk
34000,37.00,6.60,14.75,2.17,18.33,3.09,walk
34250,37.00,0.82,7.67,5.44,18.75,1.30,walk
34500,33.25,3.77,15.25,3.42,15.75,1.92,walk
34750,38.50,2.87,13.00,2.74,16.75,3.56,walk
35000,29.75,3.70,13.25,2.59,19.25,3.49,walk
35250,28.25,4.55,17.50,2.87,16.00,4.18,walk
35500,40.25,6.87,15.50,4.92,19.75,1.30,walk
35750,32.75,3.11,12.67,8.50,16.67,0.94,walk
36000,35.25,2.86,14.75,3.49,19.75,1.30,walk
36250,32.00,4.97,15.50,2.87,19.00,2.83,walk
36500,30.00,0.00,17.75,1.79,19.25,3.42,walk
36750,35.00,3.67,13.00,5.24,16.25,2.49,walk
37000,41.33,3.30,19.00,4.97,22.75,1.09,walk
37250,28.50,4.50,21.33,2.05,19.67,0.94,walk
37500,33.00,10.39,17.00,3.00,16.00,6.16,walk
37750,30.75,6.83,14.00,2.83,22.00,3.54,walk
38000,25.50,2.50,14.25,3.70,18.00,3.67,walk
38250,33.75,4.44,15.25,3.49,22.00,3.16,walk
38500,30.75,4.44,19.00,1.63,7.67,4.78,walk
38750,37.50,0.50,22.00,2.24,12.33,2.05,walk
39000,41.75,1.79,15.00,4.24,10.33,3.86,walk
39250,30.00,4.24,20.00,2.55,15.25,4.26,walk
39500,37.00,1.41,18.25,1.79,17.00,6.16,walk
39750,41.67,2.36,19.00,1.63,15.50,2.60,walk
40000,31.50,7.43,23.00,1.22,16.25,4.76,walk
40250,35.50,5.12,20.50,2.29,16.67,1.70,walk
40500,35.25,8.58,12.00,5.79,16.25,4.82,walk
40750,31.75,5.31,16.00,3.24,17.25,6.98,walk
41000,31.25,5.58,16.75,1.09,16.00,3.08,walk
41250,42.25,3.27,17.25,3.96,13.50,4.15,walk
41500,33.75,5.40,18.00,2.45,19.33,4.64,walk
41750,42.00,2.45,13.25,5.97,15.33,2.87,walk
42000,36.67,7.13,14.33,6.80,19.00,3.81,walk
42250,31.50,3.20,17.75,5.36,18.33,2.49,walk
42500,38.50,7.09,15.75,3.11,9.75,4.44,walk
42750,40.00,6.00,19.50,3.35,18.25,2.49,walk
43000,33.00,4.24,21.00,2.12,21.00,1.87,walk
43250,40.50,6.80,14.75,2.38,14.25,6.83,walk
43500,30.25,0.43,14.00,2.45,20.75,0.43,walk
43750,33.50,5.85,13.75,5.02,16.67,3.68,walk
44000,40.00,5.87,14.50,5.50,19.00,1.41,walk
44250,31.00,5.61,17.67,3.40,16.67,8.34,walk
44500,35.00,6.67,17.75,1.09,15.00,3.08,walk
44750,31.00,1.41,14.75,1.79,12.50,2.50,walk
45000,29.25,1.30,13.33,3.86,17.00,2.12,walk
45250,35.33,3.09,13.00,2.74,17.33,4.71,walk
45500,41.33,3.86,14.00,2.83,15.50,4.27,walk
45750,30.75,9.68,13.75,2.68,17.25,4.15,walk
46000,36.75,2.49,9.50,2.29,16.00,1.58,walk
46250,33.25,8.84,15.75,2.49,21.50,2.69,walk
46500,25.75,7.66,14.25,6.42,20.50,2.29,walk
46750,37.50,5.41,16.50,3.84,16.50,0.87,walk
47000,38.25,3.90,16.00,7.00,19.50,1.50,walk
47250,35.50,3.35,17.75,3.42,13.00,5.52,walk
47500,36.75,11.45,15.67,1.70,14.00,5.66,walk
47750,28.00,2.92,14.25,1.09,18.50,4.15,walk
48000,23.00,10.22,14.00,2.45,18.75,2.86,walk
48250,39.25,3.70,15.25,3.27,17.50,3.28,walk
48500,36.67,0.94,14.75,3.63,16.67,1.70,walk
48750,35.50,2.69,16.00,2.74,16.00,2.45,walk
49000,35.67,8.73,15.33,4.64,13.00,9.42,walk
49250,29.50,4.92,16.00,2.12,17.25,3.34,walk
49500,30.75,3.90,12.25,3.90,20.00,1.87,walk
49750,39.75,3.27,15.00,5.61,15.50,5.02,walk
50000,34.25,4.02,21.33,2.05,14.33,5.19,walk
50250,36.75,2.49,17.33,0.94,12.33,1.25,walk
50500,34.50,1.50,16.50,3.64,19.25,3.49,walk
50750,32.75,5.36,12.75,0.83,20.00,3.67,walk
51000,41.25,0.83,17.00,3.81,20.00,3.00,walk
51250,38.67,1.70,16.00,6.40,18.00,0.82,walk
51500,39.75,2.49,13.67,3.40,13.75,3.03,walk
51750,34.00,1.41,14.67,4.92,15.00,4.30,walk
52000,27.50,2.18,16.25,1.09,22.25,2.77,walk
52250,25.00,9.62,11.25,4.32,12.75,7.40,walk
52500,41.25,3.90,15.75,4.92,11.00,4.42,walk
52750,36.25,2.17,17.75,1.09,18.75,1.30,walk
53000,38.50,4.82,18.25,2.59,13.75,3.49,walk
53250,36.75,4.92,14.33,3.86,17.50,4.61,walk
53500,31.00,1.22,15.00,2.16,21.00,2.45,walk
53750,35.00,5.35,16.75,3.27,10.67,6.94,walk
54000,36.50,2.29,13.75,6.50,17.75,5.49,walk
54250,33.00,4.90,14.33,8.06,20.00,1.22,walk
54500,35.75,7.29,15.25,5.63,15.75,3.56,walk
54750,33.50,6.87,19.75,2.38,15.25,5.31,walk
55000,24.75,5.21,15.50,2.87,16.00,1.58,walk
55250,42.00,4.30,13.25,3.63,14.25,2.49,walk
55500,37.75,1.30,15.25,1.30,17.00,3.81,walk
55750,34.25,7.26,20.00,2.12,18.75,2.86,walk
56000,35.25,6.65,15.00,6.52,14.25,6.61,walk
56250,27.00,1.87,13.00,4.08,20.33,0.94,walk
56500,34.00,5.34,15.33,5.44,14.75,5.80,walk
56750,39.25,4.71,19.00,1.41,12.67,0.94,walk
57000,29.67,2.49,21.25,3.63,19.33,2.49,walk
57250,35.40,6.15,16.75,1.30,18.80,3.43,walk
57500,34.00,1.41,14.00,2.12,14.33,4.03,walk
57750,28.50,4.50,15.75,3.27,17.00,3.67,walk
58000,39.67,3.86,15.00,9.20,14.00,5.20,walk
58250,35.75,5.36,12.00,7.18,18.25,1.30,walk
58500,32.75,2.68,19.50,5.59,16.25,2.05,walk
58750,37.25,4.26,16.25,3.63,14.50,2.60,walk
59000,24.25,3.27,12.25,1.79,13.50,5.59,walk
59250,27.25,7.98,17.75,4.44,13.00,6.52,walk
59500,41.00,4.06,16.00,3.24,15.50,5.41,walk
59750,31.50,3.20,17.75,2.68,15.50,3.04,walk
60000,37.50,1.50,20.75,0.43,11.00,2.35,walk
60250,30.75,6.30,16.50,3.35,14.33,4.78,walk
60500,26.25,3.34,19.00,0.71,14.75,1.09,walk
60750,37.00,8.92,16.33,5.25,15.33,5.79,walk
61000,35.50,5.55,19.75,3.49,21.75,1.30,walk
61250,28.00,3.74,17.67,2.87,18.67,7.54,walk
61500,43.67,2.62,13.33,1.89,14.50,8.65,walk
61750,36.00,5.61,18.25,2.77,18.00,4.24,walk
62000,30.75,5.12,16.33,1.89,16.67,4.64,walk
62250,35.25,8.32,20.80,1.72,16.00,1.90,walk
62500,28.25,7.56,15.00,6.60,12.67,2.62,walk
62750,31.25,8.50,22.50,1.12,16.50,2.87,walk
